"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"ndsort benchmarks";"csv/dtlz1_n500_m2  efficient_binary";"sort";1;4.14289285714286e-05;0.0131790071656937;716936.851851852;160192.407407407;1103.48;0.011663874
"ndsort benchmarks";"csv/dtlz1_n500_m2  efficient_sequential";"sort";1;3.54735e-05;0.00643186969946635;661628;146556.4375;826.212121212121;0.012072469
"ndsort benchmarks";"csv/dtlz1_n500_m3  deductive";"sort";1;0.0002539396;0.00327049153773138;4267083;565859.4;16135.4;0.015284161
"ndsort benchmarks";"csv/dtlz1_n500_m3  rank_intersect";"sort";1;3.8692e-05;0.00352829071055128;570789;71862.1;72.5333333333333;0.011660317
"ndsort benchmarks";"csv/dtlz1_n500_m3  merge";"sort";1;7.06793571428571e-05;0.00937249676201746;950202.133333333;150113.142857143;1274.5625;0.011691263
"ndsort benchmarks";"csv/dtlz1_n500_m3  hierarchical";"sort";1;0.000255181;0.00110257467496885;3114104.83333333;484265.2;19055.8333333333;0.015295909
"ndsort benchmarks";"csv/dtlz1_n500_m3  best_order";"sort";1;0.000124349888888889;0.01454003103499;1261952.55555556;211182.111111111;4666.33333333333;0.011492336
"ndsort benchmarks";"csv/dtlz1_n500_m3  efficient_binary";"sort";1;9.27241666666667e-05;0.00274863919829849;1057999.09090909;254011.833333333;5392.75;0.011534143
"ndsort benchmarks";"csv/dtlz1_n500_m3  efficient_sequential";"sort";1;6.60247333333333e-05;0.0106632225145501;811226.545454545;190460.6;3538;0.011404585
"ndsort benchmarks";"csv/dtlz1_n500_m5  deductive";"sort";1;0.000324583833333333;0.00412321488049015;6853530.2;623560.4;7448;0.019489604
"ndsort benchmarks";"csv/dtlz1_n500_m5  rank_intersect";"sort";1;6.97505294117647e-05;0.00306351841473589;884317.294117647;97063.0588235294;129.375;0.011779283
"ndsort benchmarks";"csv/dtlz1_n500_m5  merge";"sort";1;9.41890833333333e-05;0.00399637581388752;1177301.81818182;152637.333333333;1704.33333333333;0.011946732
"ndsort benchmarks";"csv/dtlz1_n500_m5  hierarchical";"sort";1;0.000330485;0.00131753500080074;3190853.83333333;496100.333333333;27663.8333333333;0.019853429
"ndsort benchmarks";"csv/dtlz1_n500_m5  best_order";"sort";1;0.000244001166666667;0.00977420894501175;1601860.4;249709.666666667;13893.1666666667;0.014636886
"ndsort benchmarks";"csv/dtlz1_n500_m5  efficient_binary";"sort";1;0.0002886752;0.00249969266073841;1837341.16666667;478388.4;29365.5;0.017312541
"ndsort benchmarks";"csv/dtlz1_n500_m5  efficient_sequential";"sort";1;0.0002313918;0.00327789527905025;1418698;363816.166666667;22226.5;0.013889533
"ndsort benchmarks";"csv/dtlz2_n2000_m10  deductive";"sort";1;0.0080668965;0.00193444430345085;187620941.666667;15404406.1666667;81175.8333333333;0.484686663
"ndsort benchmarks";"csv/dtlz2_n2000_m10  rank_intersect";"sort";1;0.000810544333333333;0.00418335224032334;6729800.16666667;681692.8;38777.4;0.048654478
"ndsort benchmarks";"csv/dtlz2_n2000_m10  merge";"sort";1;0.0008847558;0.0119448081962646;8135022.16666667;913817.333333333;47469.5;0.053145575
"ndsort benchmarks";"csv/dtlz2_n2000_m10  hierarchical";"sort";1;0.0058391926;0.00136862917945208;52674870.2;11506624.4;483887.333333333;0.350428464
"ndsort benchmarks";"csv/dtlz2_n2000_m10  best_order";"sort";1;0.003948344;0.0026946116859457;14458663;2428575.16666667;261637.6;0.237149097
"ndsort benchmarks";"csv/dtlz2_n2000_m10  efficient_binary";"sort";1;0.00796051583333333;0.0028361459111825;42661244;12485904.5;866857.8;0.477930852
"ndsort benchmarks";"csv/dtlz2_n2000_m10  efficient_sequential";"sort";1;0.00635006366666667;0.00386217326314028;30032784.8333333;8693155.66666667;636893.166666667;0.380631198
"ndsort benchmarks";"csv/dtlz2_n2000_m2  deductive";"sort";1;0.0039799916;0.0032444439234956;45823970.1666667;8403405;374596.333333333;0.239551935
"ndsort benchmarks";"csv/dtlz2_n2000_m2  rank_intersect";"sort";1;0.000268811;0.00279118010827898;2102609.16666667;335892.166666667;27064.6666666667;0.016156923
"ndsort benchmarks";"csv/dtlz2_n2000_m2  merge";"sort";1;0.00066628;0.00304616470237574;6755443.5;1235828.6;28990;0.040036106
"ndsort benchmarks";"csv/dtlz2_n2000_m2  hierarchical";"sort";1;0.00324523533333333;0.00410324716950037;55337430.6666667;9945376;135350.166666667;0.196180572
"ndsort benchmarks";"csv/dtlz2_n2000_m2  best_order";"sort";1;0.000995575833333333;0.00349238475667888;9146791.8;1652352.8;36632;0.059590845
"ndsort benchmarks";"csv/dtlz2_n2000_m2  efficient_binary";"sort";1;0.0003578448;0.00436724365177911;4498076.6;1051616.6;20946.4;0.021677442
"ndsort benchmarks";"csv/dtlz2_n2000_m2  efficient_sequential";"sort";1;0.0002484496;0.00662345390657432;3522487.33333333;807531.8;12742.3333333333;0.014906704
"ndsort benchmarks";"csv/dtlz2_n2000_m3  deductive";"sort";1;0.0030121525;0.00146624923730166;53669290.6;7882928;157122;0.180867591
"ndsort benchmarks";"csv/dtlz2_n2000_m3  rank_intersect";"sort";1;0.000287865666666667;0.00919308445582509;2492371.2;343502.8;21171.8333333333;0.017301131
"ndsort benchmarks";"csv/dtlz2_n2000_m3  merge";"sort";1;0.000544245;0.0101245383173405;4916682;840791.2;35143.1666666667;0.032650962
"ndsort benchmarks";"csv/dtlz2_n2000_m3  hierarchical";"sort";1;0.0024951755;0.00203046488453519;34240183;5248041.33333333;168221;0.150089824
"ndsort benchmarks";"csv/dtlz2_n2000_m3  best_order";"sort";1;0.0013982632;0.00392371634351824;8433892.8;1505109.4;72634.6;0.083905115
"ndsort benchmarks";"csv/dtlz2_n2000_m3  efficient_binary";"sort";1;0.001171096;0.00703629350216449;10147808.6666667;2575721.83333333;85721.6666666667;0.07031027
"ndsort benchmarks";"csv/dtlz2_n2000_m3  efficient_sequential";"sort";1;0.0007873328;0.00257927599874731;5996912;1482438.6;64092.5;0.047343729
"ndsort benchmarks";"csv/dtlz2_n2000_m5  deductive";"sort";1;0.0041073566;0.0052482275196866;87119954.8;8647788.2;76247;0.247155325
"ndsort benchmarks";"csv/dtlz2_n2000_m5  rank_intersect";"sort";1;0.0004214282;0.00396460868488002;3670464.2;439105.8;24683.1666666667;0.02525719
"ndsort benchmarks";"csv/dtlz2_n2000_m5  merge";"sort";1;0.0005749266;0.00502594609051804;5169906.66666667;742666;36556.6;0.034532185
"ndsort benchmarks";"csv/dtlz2_n2000_m5  hierarchical";"sort";1;0.003605355;0.0040737709063501;35080599.6666667;5406642.2;291866.6;0.216428357
"ndsort benchmarks";"csv/dtlz2_n2000_m5  best_order";"sort";1;0.002503249;0.00267891327914685;10097280.4;1759796.2;171966.5;0.150262818
"ndsort benchmarks";"csv/dtlz2_n2000_m5  efficient_binary";"sort";1;0.00447113916666667;0.00249995362470282;24192165.1666667;6618936.6;473187.6;0.270522332
"ndsort benchmarks";"csv/dtlz2_n2000_m5  efficient_sequential";"sort";1;0.002983275;0.00890395945405513;14046762.5;3763384.33333333;283670;0.180194429
"ndsort benchmarks";"csv/dtlz2_n500_m10  deductive";"sort";1;0.0006054646;0.00237801071936506;13955759.2;1100479.6;7217.2;0.03639538
"ndsort benchmarks";"csv/dtlz2_n500_m10  rank_intersect";"sort";1;0.000152697285714286;0.00250513501092677;1698021.625;161067.2;331.428571428571;0.011676024
"ndsort benchmarks";"csv/dtlz2_n500_m10  merge";"sort";1;0.0001858024;0.00534263993723459;2026202.8;208977.8;3913.16666666667;0.012057311
"ndsort benchmarks";"csv/dtlz2_n500_m10  hierarchical";"sort";1;0.0004651838;0.00737286040405332;4144041.33333333;888905.5;39271.8333333333;0.028093304
"ndsort benchmarks";"csv/dtlz2_n500_m10  best_order";"sort";1;0.000399674666666667;0.0095185846209698;2463202.83333333;350555.333333333;20423.2;0.02399482
"ndsort benchmarks";"csv/dtlz2_n500_m10  efficient_binary";"sort";1;0.0006766998;0.00310940976900043;3742298.16666667;1070547.4;70765.2;0.040596439
"ndsort benchmarks";"csv/dtlz2_n500_m10  efficient_sequential";"sort";1;0.0005274392;0.00407723964474964;2708573;761456;51143.2;0.031643361
"ndsort benchmarks";"csv/dtlz2_n500_m2  deductive";"sort";1;0.000339013;0.00277623509810657;3654401.6;600519.4;35506;0.020352054
"ndsort benchmarks";"csv/dtlz2_n500_m2  rank_intersect";"sort";1;2.42216279069767e-05;0.00439060284810334;439332.023255814;64879.4418604651;64.4523809523809;0.012184059
"ndsort benchmarks";"csv/dtlz2_n500_m2  merge";"sort";1;7.03434e-05;0.00929856614024848;948442.470588235;164998.647058824;1482.06666666667;0.011855422
"ndsort benchmarks";"csv/dtlz2_n500_m2  hierarchical";"sort";1;0.000226841166666667;0.00540447184920374;3560679.66666667;638074.666666667;10428.6;0.013709195
"ndsort benchmarks";"csv/dtlz2_n500_m2  best_order";"sort";1;8.73758333333333e-05;0.00456651350017094;1254322.83333333;221922.083333333;1674.23076923077;0.011681453
"ndsort benchmarks";"csv/dtlz2_n500_m2  efficient_binary";"sort";1;4.48441666666667e-05;0.0094441173754446;765829.153846154;171571.038461538;1237.58333333333;0.011724223
"ndsort benchmarks";"csv/dtlz2_n500_m2  efficient_sequential";"sort";1;3.37710333333333e-05;0.00818411518065263;653766.114285714;143567.6;601.205882352941;0.011943894
"ndsort benchmarks";"csv/dtlz2_n500_m3  deductive";"sort";1;0.0002642356;0.00742696185408664;4456495;574697.4;16692.5;0.015918305
"ndsort benchmarks";"csv/dtlz2_n500_m3  rank_intersect";"sort";1;3.66135483870968e-05;0.00695556313813998;571355.466666667;72122.3666666667;75.0714285714286;0.012114961
"ndsort benchmarks";"csv/dtlz2_n500_m3  merge";"sort";1;5.8193e-05;0.00565185571134669;876266.15;136460.25;798.3;0.011809884
"ndsort benchmarks";"csv/dtlz2_n500_m3  hierarchical";"sort";1;0.0001927;0.00144264850366666;2630835;410254.5;12907.4;0.011979225
"ndsort benchmarks";"csv/dtlz2_n500_m3  best_order";"sort";1;0.000113804;0.0189061021794989;1260821.8;210847.3;3652.25;0.011354385
"ndsort benchmarks";"csv/dtlz2_n500_m3  efficient_binary";"sort";1;0.000101188090909091;0.00721584566448699;1162733.09090909;282503.545454545;5418.81818181818;0.011603244
"ndsort benchmarks";"csv/dtlz2_n500_m3  efficient_sequential";"sort";1;6.68317647058823e-05;0.012008579397581;834328.928571429;195634.071428571;3257.73333333333;0.011582556
"ndsort benchmarks";"csv/dtlz2_n500_m5  deductive";"sort";1;0.000318063833333333;0.00725734218711486;6888645;616674.4;5918.66666666667;0.019257264
"ndsort benchmarks";"csv/dtlz2_n500_m5  rank_intersect";"sort";1;6.82234e-05;0.004554891606087;881942.529411765;96791.8823529412;127.066666666667;0.011902041
"ndsort benchmarks";"csv/dtlz2_n500_m5  merge";"sort";1;8.98825e-05;0.00242164962447991;1143717.08333333;146759;1465.83333333333;0.011900651
"ndsort benchmarks";"csv/dtlz2_n500_m5  hierarchical";"sort";1;0.000282595666666667;0.0014325974025666;2891306.5;449144;22737.1666666667;0.017050224
"ndsort benchmarks";"csv/dtlz2_n500_m5  best_order";"sort";1;0.000219152;0.00179268131946836;1544093.2;238343.8;11807.1666666667;0.013243259
"ndsort benchmarks";"csv/dtlz2_n500_m5  efficient_binary";"sort";1;0.0003044232;0.00512747330677852;2017554;530643;29903.8333333333;0.018317594
"ndsort benchmarks";"csv/dtlz2_n500_m5  efficient_sequential";"sort";1;0.000223948;0.00529301070890821;1498582.2;384912.166666667;20386.5;0.013474468
"ndsort benchmarks";"csv/zdt1_n2000_m2  deductive";"sort";1;0.003833101;0.00317283313155032;43656405.6;8152023;358661;0.230632168
"ndsort benchmarks";"csv/zdt1_n2000_m2  rank_intersect";"sort";1;0.0002683076;0.00210724148569116;2087504.2;333609;27338.6666666667;0.016116852
"ndsort benchmarks";"csv/zdt1_n2000_m2  merge";"sort";1;0.000657996;0.00366636853868176;6777344.83333333;1242656.33333333;28762.3333333333;0.039515019
"ndsort benchmarks";"csv/zdt1_n2000_m2  hierarchical";"sort";1;0.0032235306;0.00649700372105289;54519361.2;9806607.2;136308.4;0.194538078
"ndsort benchmarks";"csv/zdt1_n2000_m2  best_order";"sort";1;0.00121992716666667;0.00352254701550764;11197664.5;2036009;43241.6;0.073344981
"ndsort benchmarks";"csv/zdt1_n2000_m2  efficient_binary";"sort";1;0.0003571048;0.0048511343325244;4439042;1038104;21056.8;0.021646762
"ndsort benchmarks";"csv/zdt1_n2000_m2  efficient_sequential";"sort";1;0.0002461478;0.00695431267884693;3508781.8;805654.2;12747.1666666667;0.014788416
"ndsort benchmarks";"csv/zdt1_n500_m2  deductive";"sort";1;0.0003185172;0.00490491341109548;3471465.66666667;578079.166666667;32442.3333333333;0.019197626
"ndsort benchmarks";"csv/zdt1_n500_m2  rank_intersect";"sort";1;2.391e-05;0.00273108758223849;430462.617021277;63207.9574468085;45.1666666666667;0.012076451
"ndsort benchmarks";"csv/zdt1_n500_m2  merge";"sort";1;6.903375e-05;0.0119379182550407;954732.533333333;166253.533333333;1232.26666666667;0.011891491
"ndsort benchmarks";"csv/zdt1_n500_m2  hierarchical";"sort";1;0.000248977666666667;0.00227444118523212;4062941.8;728812.6;10969.6666666667;0.014941942
"ndsort benchmarks";"csv/zdt1_n500_m2  best_order";"sort";1;9.70015833333333e-05;0.00420348450725365;1317408.45454545;233984.363636364;2120.16666666667;0.011902331
"ndsort benchmarks";"csv/zdt1_n500_m2  efficient_binary";"sort";1;4.42530384615385e-05;0.00890827350151695;757805;170349.961538462;1238.07692307692;0.011595494
"ndsort benchmarks";"csv/zdt1_n500_m2  efficient_sequential";"sort";1;3.35459375e-05;0.00840979032692444;649928.366666667;143517.166666667;575.735294117647;0.011912071
"ndsort benchmarks";"csv/zdt2_n2000_m2  deductive";"sort";1;0.00401449;0.00240495388289003;41327731.1666667;8148555.33333333;395186.833333333;0.241225261
"ndsort benchmarks";"csv/zdt2_n2000_m2  rank_intersect";"sort";1;0.0003332035;0.00467576428866735;2383844.16666667;385666.5;36024.4;0.020045736
"ndsort benchmarks";"csv/zdt2_n2000_m2  merge";"sort";1;0.0012579886;0.00192581763223838;12503547.6666667;2324390;37327.3333333333;0.075494432
"ndsort benchmarks";"csv/zdt2_n2000_m2  hierarchical";"sort";1;0.0031856688;0.00565540005384237;42530504.8333333;7668815.5;203708;0.193719844
"ndsort benchmarks";"csv/zdt2_n2000_m2  best_order";"sort";1;0.0012194328;0.0100402094387049;10170105;1818810.33333333;52908;0.072917206
"ndsort benchmarks";"csv/zdt2_n2000_m2  efficient_binary";"sort";1;0.000305897333333333;0.00810711052913717;3431438.6;784868.8;20978.3333333333;0.018324656
"ndsort benchmarks";"csv/zdt2_n2000_m2  efficient_sequential";"sort";1;0.0002704894;0.00309501067276848;3900559;902625.666666667;12965.1666666667;0.016194701
"ndsort benchmarks";"csv/zdt2_n500_m2  deductive";"sort";1;0.000342996833333333;0.00339940033411841;3278732;580619.4;36966.6;0.020606013
"ndsort benchmarks";"csv/zdt2_n500_m2  rank_intersect";"sort";1;2.69944186046512e-05;0.00829496552236738;473154.205128205;71673.3076923077;53.0526315789474;0.01218571
"ndsort benchmarks";"csv/zdt2_n500_m2  merge";"sort";1;0.00011684;0.00492831155873976;1375647.5;246301.7;2082.33333333333;0.012147231
"ndsort benchmarks";"csv/zdt2_n500_m2  hierarchical";"sort";1;0.0002799625;0.00412241828619218;3489189.16666667;626171.666666667;18215.4;0.016849684
"ndsort benchmarks";"csv/zdt2_n500_m2  best_order";"sort";1;0.000101951;0.0164400979787776;1369107.90909091;240948.818181818;2624.1;0.011363598
"ndsort benchmarks";"csv/zdt2_n500_m2  efficient_binary";"sort";1;3.613e-05;0.0132388209809686;661924.107142857;145589.821428571;595.40625;0.011453104
"ndsort benchmarks";"csv/zdt2_n500_m2  efficient_sequential";"sort";1;3.73223333333333e-05;0.0112975487838433;700619.444444444;155488.111111111;875.870967741935;0.01198475
